token,line,column,semantic,controlnum,feature,complexity,section,stimuli,pid
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.183,2,45
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.19,2,45
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.196,2,45
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.203,2,45
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.209,2,45
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.216,2,45
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.222,2,45
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.229,2,45
mysteryOp.1,1,5,func_dec,0,dec,1,0.235,2,45
result.1,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.242,2,45
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.248,2,45
>.1,3,9,func_dec->compound->while,1,control,1,0.255,2,45
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.261,2,45
result.1,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.268,2,45
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.275,2,45
0.2,3,11,func_dec->compound->while,1,control,1,0.281,2,45
0.1_=.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.288,2,45
result.1,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.294,2,45
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.301,2,45
result.1,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.307,2,45
x.1_int.3,1,19,func_dec,0,dec,1,0.314,2,45
y.1,1,26,func_dec,0,dec,1,0.32,2,45
result.1,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.327,2,45
mysteryOp.1,1,5,func_dec,0,dec,1,0.333,2,45
>.1,3,9,func_dec->compound->while,1,control,1,0.34,2,45
y.2,3,9,func_dec->compound->while,1,control,1,0.346,2,45
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.353,2,45
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.359,2,45
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.366,2,45
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.373,2,45
y.1,1,26,func_dec,0,dec,1,0.379,2,45
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.386,2,45
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.392,2,45
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.399,2,45
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.405,2,45
y.1,1,26,func_dec,0,dec,1,0.412,2,45
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.418,2,45
0.3_=.2,4,11,func_dec->compound->while->compound->if,2,control,4,0.425,2,45
y.2,3,9,func_dec->compound->while,1,control,1,0.431,2,45
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.438,2,45
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.444,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.451,2,45
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.458,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.464,2,45
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.471,2,45
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.477,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.484,2,45
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.49,2,45
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.497,2,45
0.3_=.2,4,11,func_dec->compound->while->compound->if,2,control,4,0.503,2,45
/=.1_/.1,7,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.51,2,45
0.3_=.2,4,11,func_dec->compound->while->compound->if,2,control,4,0.516,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.523,2,45
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.529,2,45
0.3_=.2,4,11,func_dec->compound->while->compound->if,2,control,4,0.536,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.542,2,45
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.549,2,45
0.3_=.2,4,11,func_dec->compound->while->compound->if,2,control,4,0.556,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.562,2,45
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.569,2,45
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.575,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.582,2,45
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.588,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.595,2,45
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.601,2,45
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.608,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.614,2,45
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.621,2,45
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.627,2,45
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.634,2,45
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.641,2,45
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.647,2,45
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.654,2,45
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.66,2,45
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.667,2,45
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.673,2,45
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.68,2,45
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.686,2,45
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.693,2,45
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.699,2,45
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.706,2,45
/=.1_/.1,7,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.712,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.719,2,45
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.725,2,45
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.732,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.739,2,45
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.745,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.752,2,45
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.758,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.765,2,45
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.771,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.778,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.784,2,45
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.791,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.797,2,45
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.804,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.81,2,45
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.817,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.824,2,45
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.83,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.837,2,45
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.843,2,45
>.1,3,9,func_dec->compound->while,1,control,1,0.85,2,45
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.856,2,45
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.863,2,45
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.869,2,45
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.876,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.882,2,45
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.889,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.895,2,45
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.902,2,45
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.908,2,45
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.915,2,45
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.922,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.928,2,45
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.935,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.941,2,45
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.948,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.954,2,45
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.961,2,45
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.967,2,45
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.974,2,45
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.98,2,45
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.987,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.993,2,45
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,1.0,2,45
while.1,3,3,func_dec->compound->while,1,control,1,0.032,2,56
if.1,4,3,func_dec->compound->while->compound->if,2,control,4,0.065,2,56
while.1,3,3,func_dec->compound->while,1,control,1,0.097,2,56
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.129,2,56
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.161,2,56
0.2,3,11,func_dec->compound->while,1,control,1,0.194,2,56
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.226,2,56
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.258,2,56
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.29,2,56
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.323,2,56
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.355,2,56
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.387,2,56
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.419,2,56
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.452,2,56
0.2,3,11,func_dec->compound->while,1,control,1,0.484,2,56
if.1,4,3,func_dec->compound->while->compound->if,2,control,4,0.516,2,56
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.548,2,56
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.581,2,56
while.1,3,3,func_dec->compound->while,1,control,1,0.613,2,56
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.645,2,56
y.2,3,9,func_dec->compound->while,1,control,1,0.677,2,56
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.71,2,56
>.1,3,9,func_dec->compound->while,1,control,1,0.742,2,56
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.774,2,56
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.806,2,56
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.839,2,56
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.871,2,56
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.903,2,56
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.935,2,56
0.3_=.2,4,11,func_dec->compound->while->compound->if,2,control,4,0.968,2,56
/=.1_/.1,7,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,1.0,2,56
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.025,2,59
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.05,2,59
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.075,2,59
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.1,2,59
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.125,2,59
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.15,2,59
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.175,2,59
if.1,4,3,func_dec->compound->while->compound->if,2,control,4,0.2,2,59
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.225,2,59
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.25,2,59
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.275,2,59
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.3,2,59
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.325,2,59
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.35,2,59
0.3_=.2,4,11,func_dec->compound->while->compound->if,2,control,4,0.375,2,59
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.4,2,59
0.3_=.2,4,11,func_dec->compound->while->compound->if,2,control,4,0.425,2,59
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.45,2,59
0.3_=.2,4,11,func_dec->compound->while->compound->if,2,control,4,0.475,2,59
0.2,3,11,func_dec->compound->while,1,control,1,0.5,2,59
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.525,2,59
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.55,2,59
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.575,2,59
0.3_=.2,4,11,func_dec->compound->while->compound->if,2,control,4,0.6,2,59
/=.1_/.1,7,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.625,2,59
0.3_=.2,4,11,func_dec->compound->while->compound->if,2,control,4,0.65,2,59
/=.1_/.1,7,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.675,2,59
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.7,2,59
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.725,2,59
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.75,2,59
0.3_=.2,4,11,func_dec->compound->while->compound->if,2,control,4,0.775,2,59
/=.1_/.1,7,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.8,2,59
0.3_=.2,4,11,func_dec->compound->while->compound->if,2,control,4,0.825,2,59
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.85,2,59
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.875,2,59
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.9,2,59
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.925,2,59
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.95,2,59
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.975,2,59
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,1.0,2,59
